PokemonName,MoveName
Snorunt,Toxic
Snorunt,Hail
Snorunt,Hidden Power
Snorunt,Ice Beam
Snorunt,Blizzard
Snorunt,Light Screen
Snorunt,Protect
Snorunt,Rain Dance
Snorunt,Safeguard
Snorunt,Frustration
Snorunt,Return
Snorunt,Shadow Ball
Snorunt,Double Team
Snorunt,Facade
Snorunt,Rest
Snorunt,Attract
Snorunt,Round
Snorunt,Flash
Snorunt,Frost Breath
Snorunt,Swagger
Snorunt,Sleep Talk
Snorunt,Substitute
Glalie,Toxic
Glalie,Hail
Glalie,Hidden Power
Glalie,Taunt
Glalie,Ice Beam
Glalie,Blizzard
Glalie,Hyper Beam
Glalie,Light Screen
Glalie,Protect
Glalie,Rain Dance
Glalie,Safeguard
Glalie,Frustration
Glalie,Earthquake
Glalie,Return
Glalie,Shadow Ball
Glalie,Double Team
Glalie,Torment
Glalie,Facade
Glalie,Rest
Glalie,Attract
Glalie,Round
Glalie,Explosion
Glalie,Payback
Glalie,Giga Impact
Glalie,Flash
Glalie,Gyro Ball
Glalie,Bulldoze
Glalie,Frost Breath
Glalie,Swagger
Glalie,Sleep Talk
Glalie,Substitute
Glalie,Dark Pulse
Froslass,Toxic
Froslass,Hail
Froslass,Hidden Power
Froslass,Taunt
Froslass,Ice Beam
Froslass,Blizzard
Froslass,Hyper Beam
Froslass,Light Screen
Froslass,Protect
Froslass,Rain Dance
Froslass,Safeguard
Froslass,Frustration
Froslass,Thunderbolt
Froslass,Thunder
Froslass,Return
Froslass,Psychic
Froslass,Shadow Ball
Froslass,Double Team
Froslass,Torment
Froslass,Facade
Froslass,Rest
Froslass,Attract
Froslass,Round
Froslass,Fling
Froslass,Embargo
Froslass,Payback
Froslass,Giga Impact
Froslass,Flash
Froslass,Thunder Wave
Froslass,Psych Up
Froslass,Frost Breath
Froslass,Dream Eater
Froslass,Swagger
Froslass,Sleep Talk
Froslass,Substitute
Cubchoo,Cut
Cubchoo,Surf
Cubchoo,Strength
Cubchoo,Hone Claws
Cubchoo,Toxic
Cubchoo,Hail
Cubchoo,Hidden Power
Cubchoo,Ice Beam
Cubchoo,Blizzard
Cubchoo,Protect
Cubchoo,Rain Dance
Cubchoo,Frustration
Cubchoo,Return
Cubchoo,Dig
Cubchoo,Double Team
Cubchoo,Rock Tomb
Cubchoo,Aerial Ace
Cubchoo,Facade
Cubchoo,Rest
Cubchoo,Attract
Cubchoo,Round
Cubchoo,Echoed Voice
Cubchoo,Fling
Cubchoo,Shadow Claw
Cubchoo,Frost Breath
Cubchoo,Grass Knot
Cubchoo,Swagger
Cubchoo,Sleep Talk
Cubchoo,Substitute
Cubchoo,Rock Smash
Cubchoo,Power-Up Punch
Cubchoo,Confide
Beartic,Cut
Beartic,Surf
Beartic,Strength
Beartic,Dive
Beartic,Hone Claws
Beartic,Roar
Beartic,Toxic
Beartic,Hail
Beartic,Bulk Up
Beartic,Hidden Power
Beartic,Taunt
Beartic,Ice Beam
Beartic,Blizzard
Beartic,Hyper Beam
Beartic,Protect
Beartic,Rain Dance
Beartic,Frustration
Beartic,Return
Beartic,Dig
Beartic,Brick Break
Beartic,Double Team
Beartic,Rock Tomb
Beartic,Aerial Ace
Beartic,Facade
Beartic,Rest
Beartic,Attract
Beartic,Round
Beartic,Echoed Voice
Beartic,Focus Blast
Beartic,Fling
Beartic,Shadow Claw
Beartic,Giga Impact
Beartic,Stone Edge
Beartic,Swords Dance
Beartic,Bulldoze
Beartic,Frost Breath
Beartic,Rock Slide
Beartic,Grass Knot
Beartic,Swagger
Beartic,Sleep Talk
Beartic,Substitute
Beartic,Rock Smash
Beartic,Power-Up Punch
Beartic,Confide
Voltorb,Toxic
Voltorb,Hidden Power
Voltorb,Taunt
Voltorb,Light Screen
Voltorb,Protect
Voltorb,Rain Dance
Voltorb,Frustration
Voltorb,Thunderbolt
Voltorb,Thunder
Voltorb,Return
Voltorb,Double Team
Voltorb,Torment
Voltorb,Facade
Voltorb,Rest
Voltorb,Thief
Voltorb,Round
Voltorb,Charge Beam
Voltorb,Explosion
Voltorb,Flash
Voltorb,Volt Switch
Voltorb,Thunder Wave
Voltorb,Gyro Ball
Voltorb,Swagger
Voltorb,Sleep Talk
Voltorb,Substitute
Voltorb,Wild Charge
Electrode,Toxic
Electrode,Hidden Power
Electrode,Taunt
Electrode,Hyper Beam
Electrode,Light Screen
Electrode,Protect
Electrode,Rain Dance
Electrode,Frustration
Electrode,Thunderbolt
Electrode,Thunder
Electrode,Return
Electrode,Double Team
Electrode,Torment
Electrode,Facade
Electrode,Rest
Electrode,Thief
Electrode,Round
Electrode,Charge Beam
Electrode,Explosion
Electrode,Giga Impact
Electrode,Flash
Electrode,Volt Switch
Electrode,Thunder Wave
Electrode,Gyro Ball
Electrode,Swagger
Electrode,Sleep Talk
Electrode,Substitute
Electrode,Wild Charge
Electrike,Strength
Electrike,Roar
Electrike,Toxic
Electrike,Hidden Power
Electrike,Light Screen
Electrike,Protect
Electrike,Rain Dance
Electrike,Frustration
Electrike,Thunderbolt
Electrike,Thunder
Electrike,Return
Electrike,Double Team
Electrike,Flamethrower
Electrike,Facade
Electrike,Rest
Electrike,Attract
Electrike,Thief
Electrike,Round
Electrike,Charge Beam
Electrike,Flash
Electrike,Volt Switch
Electrike,Thunder Wave
Electrike,Swagger
Electrike,Sleep Talk
Electrike,Substitute
Electrike,Wild Charge
Electrike,Snarl
Manectric,Strength
Manectric,Roar
Manectric,Toxic
Manectric,Hidden Power
Manectric,Hyper Beam
Manectric,Light Screen
Manectric,Protect
Manectric,Rain Dance
Manectric,Frustration
Manectric,Thunderbolt
Manectric,Thunder
Manectric,Return
Manectric,Double Team
Manectric,Flamethrower
Manectric,Facade
Manectric,Rest
Manectric,Attract
Manectric,Thief
Manectric,Round
Manectric,Overheat
Manectric,Charge Beam
Manectric,Giga Impact
Manectric,Flash
Manectric,Volt Switch
Manectric,Thunder Wave
Manectric,Swagger
Manectric,Sleep Talk
Manectric,Substitute
Manectric,Wild Charge
Manectric,Snarl
Blitzle,Toxic
Blitzle,Hidden Power
Blitzle,Light Screen
Blitzle,Protect
Blitzle,Rain Dance
Blitzle,Frustration
Blitzle,Thunderbolt
Blitzle,Thunder
Blitzle,Return
Blitzle,Double Team
Blitzle,Facade
Blitzle,Flame Charge
Blitzle,Rest
Blitzle,Attract
Blitzle,Round
Blitzle,Charge Beam
Blitzle,Flash
Blitzle,Volt Switch
Blitzle,Thunder Wave
Blitzle,Swagger
Blitzle,Sleep Talk
Blitzle,Substitute
Blitzle,Wild Charge
Zebstrika,Toxic
Zebstrika,Hidden Power
Zebstrika,Hyper Beam
Zebstrika,Light Screen
Zebstrika,Protect
Zebstrika,Rain Dance
Zebstrika,Frustration
Zebstrika,Thunderbolt
Zebstrika,Thunder
Zebstrika,Return
Zebstrika,Double Team
Zebstrika,Facade
Zebstrika,Flame Charge
Zebstrika,Rest
Zebstrika,Attract
Zebstrika,Round
Zebstrika,Overheat
Zebstrika,Charge Beam
Zebstrika,Giga Impact
Zebstrika,Flash
Zebstrika,Volt Switch
Zebstrika,Thunder Wave
Zebstrika,Swagger
Zebstrika,Sleep Talk
Zebstrika,Substitute
Zebstrika,Wild Charge
Zebstrika,Rock Smash
Natu,Psyshock
Natu,Calm Mind
Natu,Toxic
Natu,Hidden Power
Natu,Sunny Day
Natu,Light Screen
Natu,Protect
Natu,Rain Dance
Natu,Roost
Natu,Frustration
Natu,Solar Beam
Natu,Return
Natu,Psychic
Natu,Shadow Ball
Natu,Double Team
Natu,Reflect
Natu,Aerial Ace
Natu,Facade
Natu,Rest
Natu,Attract
Natu,Thief
Natu,Round
Natu,Steel Wing
Natu,Flash
Natu,Thunder Wave
Natu,Psych Up
Natu,Dream Eater
Natu,Grass Knot
Natu,Swagger
Natu,Sleep Talk
Natu,U-Turn
Natu,Substitute
Natu,Trick Room
Natu,Dazzling Gleam
Natu,Confide
Xatu,Fly
Xatu,Psyshock
Xatu,Calm Mind
Xatu,Toxic
Xatu,Hidden Power
Xatu,Sunny Day
Xatu,Hyper Beam
Xatu,Light Screen
Xatu,Protect
Xatu,Rain Dance
Xatu,Roost
Xatu,Frustration
Xatu,Solar Beam
Xatu,Return
Xatu,Psychic
Xatu,Shadow Ball
Xatu,Double Team
Xatu,Reflect
Xatu,Aerial Ace
Xatu,Facade
Xatu,Rest
Xatu,Attract
Xatu,Thief
Xatu,Round
Xatu,Steel Wing
Xatu,Giga Impact
Xatu,Flash
Xatu,Thunder Wave
Xatu,Psych Up
Xatu,Dream Eater
Xatu,Grass Knot
Xatu,Swagger
Xatu,Sleep Talk
Xatu,U-Turn
Xatu,Substitute
Xatu,Trick Room
Xatu,Dazzling Gleam
Xatu,Confide
Woobat,Fly
Woobat,Psyshock
Woobat,Calm Mind
Woobat,Toxic
Woobat,Hidden Power
Woobat,Taunt
Woobat,Light Screen
Woobat,Protect
Woobat,Rain Dance
Woobat,Roost
Woobat,Safeguard
Woobat,Frustration
Woobat,Return
Woobat,Psychic
Woobat,Shadow Ball
Woobat,Double Team
Woobat,Reflect
Woobat,Aerial Ace
Woobat,Torment
Woobat,Facade
Woobat,Rest
Woobat,Attract
Woobat,Thief
Woobat,Round
Woobat,Steel Wing
Woobat,Energy Ball
Woobat,Charge Beam
Woobat,Acrobatics
Woobat,Embargo
Woobat,Flash
Woobat,Thunder Wave
Woobat,Gyro Ball
Woobat,Psych Up
Woobat,Dream Eater
Woobat,Swagger
Woobat,Sleep Talk
Woobat,U-Turn
Woobat,Substitute
Woobat,Trick Room
Swoobat,Fly
Swoobat,Psyshock
Swoobat,Calm Mind
Swoobat,Toxic
Swoobat,Hidden Power
Swoobat,Taunt
Swoobat,Hyper Beam
Swoobat,Light Screen
Swoobat,Protect
Swoobat,Rain Dance
Swoobat,Roost
Swoobat,Safeguard
Swoobat,Frustration
Swoobat,Return
Swoobat,Psychic
Swoobat,Shadow Ball
Swoobat,Double Team
Swoobat,Reflect
Swoobat,Aerial Ace
Swoobat,Torment
Swoobat,Facade
Swoobat,Rest
Swoobat,Attract
Swoobat,Thief
Swoobat,Round
Swoobat,Steel Wing
Swoobat,Energy Ball
Swoobat,Charge Beam
Swoobat,Acrobatics
Swoobat,Embargo
Swoobat,Giga Impact
Swoobat,Flash
Swoobat,Thunder Wave
Swoobat,Gyro Ball
Swoobat,Psych Up
Swoobat,Dream Eater
Swoobat,Swagger
Swoobat,Sleep Talk
Swoobat,U-Turn
Swoobat,Substitute
Swoobat,Trick Room
Spoink,Psyshock
Spoink,Calm Mind
Spoink,Toxic
Spoink,Hidden Power
Spoink,Sunny Day
Spoink,Taunt
Spoink,Light Screen
Spoink,Protect
Spoink,Rain Dance
Spoink,Frustration
Spoink,Return
Spoink,Psychic
Spoink,Shadow Ball
Spoink,Double Team
Spoink,Reflect
Spoink,Torment
Spoink,Facade
Spoink,Rest
Spoink,Attract
Spoink,Thief
Spoink,Round
Spoink,Charge Beam
Spoink,Payback
Spoink,Flash
Spoink,Thunder Wave
Spoink,Psych Up
Spoink,Dream Eater
Spoink,Grass Knot
Spoink,Swagger
Spoink,Sleep Talk
Spoink,Substitute
Spoink,Trick Room
Grumpig,Psyshock
Grumpig,Calm Mind
Grumpig,Toxic
Grumpig,Hidden Power
Grumpig,Sunny Day
Grumpig,Taunt
Grumpig,Hyper Beam
Grumpig,Light Screen
Grumpig,Protect
Grumpig,Rain Dance
Grumpig,Frustration
Grumpig,Return
Grumpig,Psychic
Grumpig,Shadow Ball
Grumpig,Brick Break
Grumpig,Double Team
Grumpig,Reflect
Grumpig,Torment
Grumpig,Facade
Grumpig,Rest
Grumpig,Attract
Grumpig,Thief
Grumpig,Round
Grumpig,Focus Blast
Grumpig,Energy Ball
Grumpig,Fling
Grumpig,Charge Beam
Grumpig,Payback
Grumpig,Giga Impact
Grumpig,Flash
Grumpig,Thunder Wave
Grumpig,Psych Up
Grumpig,Bulldoze
Grumpig,Dream Eater
Grumpig,Grass Knot
Grumpig,Swagger
Grumpig,Sleep Talk
Grumpig,Substitute
Grumpig,Trick Room
Grumpig,Power-Up Punch
Grumpig,Confide
Munna,Psyshock
Munna,Calm Mind
Munna,Toxic
Munna,Hidden Power
Munna,Light Screen
Munna,Protect
Munna,Rain Dance
Munna,Safeguard
Munna,Frustration
Munna,Return
Munna,Psychic
Munna,Shadow Ball
Munna,Double Team
Munna,Reflect
Munna,Rock Tomb
Munna,Torment
Munna,Facade
Munna,Rest
Munna,Attract
Munna,Round
Munna,Energy Ball
Munna,Charge Beam
Munna,Flash
Munna,Thunder Wave
Munna,Gyro Ball
Munna,Psych Up
Munna,Rock Slide
Munna,Dream Eater
Munna,Swagger
Munna,Sleep Talk
Munna,Substitute
Munna,Trick Room
Munna,Dazzling Gleam
Musharna,Psyshock
Musharna,Calm Mind
Musharna,Toxic
Musharna,Hidden Power
Musharna,Hyper Beam
Musharna,Light Screen
Musharna,Protect
Musharna,Rain Dance
Musharna,Safeguard
Musharna,Frustration
Musharna,Return
Musharna,Psychic
Musharna,Shadow Ball
Musharna,Double Team
Musharna,Reflect
Musharna,Rock Tomb
Musharna,Torment
Musharna,Facade
Musharna,Rest
Musharna,Attract
Musharna,Round
Musharna,Energy Ball
Musharna,Charge Beam
Musharna,Giga Impact
Musharna,Flash
Musharna,Thunder Wave
Musharna,Gyro Ball
Musharna,Psych Up
Musharna,Rock Slide
Musharna,Dream Eater
Musharna,Swagger
Musharna,Sleep Talk
Musharna,Substitute
Musharna,Trick Room
Musharna,Dazzling Gleam
Elgyem,Psyshock
Elgyem,Calm Mind
Elgyem,Toxic
Elgyem,Hidden Power
Elgyem,Light Screen
Elgyem,Protect
Elgyem,Rain Dance
Elgyem,Safeguard
Elgyem,Frustration
Elgyem,Thunderbolt
Elgyem,Return
Elgyem,Psychic
Elgyem,Shadow Ball
Elgyem,Double Team
Elgyem,Reflect
Elgyem,Rock Tomb
Elgyem,Facade
Elgyem,Rest
Elgyem,Attract
Elgyem,Thief
Elgyem,Round
Elgyem,Echoed Voice
Elgyem,Steel Wing
Elgyem,Energy Ball
Elgyem,Charge Beam
Elgyem,Embargo
Elgyem,Flash
Elgyem,Thunder Wave
Elgyem,Psych Up
Elgyem,Rock Slide
Elgyem,Dream Eater
Elgyem,Swagger
Elgyem,Sleep Talk
Elgyem,Substitute
Elgyem,Trick Room
Elgyem,Dark Pulse
Beheeyem,Psyshock
Beheeyem,Calm Mind
Beheeyem,Toxic
Beheeyem,Hidden Power
Beheeyem,Hyper Beam
Beheeyem,Light Screen
Beheeyem,Protect
Beheeyem,Rain Dance
Beheeyem,Safeguard
Beheeyem,Frustration
Beheeyem,Thunderbolt
Beheeyem,Return
Beheeyem,Psychic
Beheeyem,Shadow Ball
Beheeyem,Double Team
Beheeyem,Reflect
Beheeyem,Rock Tomb
Beheeyem,Facade
Beheeyem,Rest
Beheeyem,Attract
Beheeyem,Thief
Beheeyem,Round
Beheeyem,Echoed Voice
Beheeyem,Steel Wing
Beheeyem,Energy Ball
Beheeyem,Charge Beam
Beheeyem,Embargo
Beheeyem,Giga Impact
Beheeyem,Flash
Beheeyem,Thunder Wave
Beheeyem,Psych Up
Beheeyem,Rock Slide
Beheeyem,Dream Eater
Beheeyem,Swagger
Beheeyem,Sleep Talk
Beheeyem,Substitute
Beheeyem,Trick Room
Beheeyem,Dark Pulse
Drowzee,Psyshock
Drowzee,Calm Mind
Drowzee,Toxic
Drowzee,Hidden Power
Drowzee,Sunny Day
Drowzee,Taunt
Drowzee,Light Screen
Drowzee,Protect
Drowzee,Rain Dance
Drowzee,Safeguard
Drowzee,Frustration
Drowzee,Return
Drowzee,Psychic
Drowzee,Shadow Ball
Drowzee,Brick Break
Drowzee,Double Team
Drowzee,Reflect
Drowzee,Torment
Drowzee,Facade
Drowzee,Rest
Drowzee,Attract
Drowzee,Thief
Drowzee,Low Sweep
Drowzee,Round
Drowzee,Fling
Drowzee,Flash
Drowzee,Thunder Wave
Drowzee,Psych Up
Drowzee,Dream Eater
Drowzee,Grass Knot
Drowzee,Swagger
Drowzee,Sleep Talk
Drowzee,Substitute
Drowzee,Trick Room
Drowzee,Power-Up Punch
Drowzee,Dazzling Gleam
Drowzee,Confide
Hypno,Psyshock
Hypno,Calm Mind
Hypno,Toxic
Hypno,Hidden Power
Hypno,Sunny Day
Hypno,Taunt
Hypno,Hyper Beam
Hypno,Light Screen
Hypno,Protect
Hypno,Rain Dance
Hypno,Safeguard
Hypno,Frustration
Hypno,Return
Hypno,Psychic
Hypno,Shadow Ball
Hypno,Brick Break
Hypno,Double Team
Hypno,Reflect
Hypno,Torment
Hypno,Facade
Hypno,Rest
Hypno,Attract
Hypno,Thief
Hypno,Low Sweep
Hypno,Round
Hypno,Focus Blast
Hypno,Fling
Hypno,Giga Impact
Hypno,Flash
Hypno,Thunder Wave
Hypno,Psych Up
Hypno,Dream Eater
Hypno,Grass Knot
Hypno,Swagger
Hypno,Sleep Talk
Hypno,Substitute
Hypno,Trick Room
Hypno,Power-Up Punch
Hypno,Dazzling Gleam
Hypno,Confide
Smoochum,Psyshock
Smoochum,Calm Mind
Smoochum,Toxic
Smoochum,Hail
Smoochum,Hidden Power
Smoochum,Ice Beam
Smoochum,Blizzard
Smoochum,Light Screen
Smoochum,Protect
Smoochum,Rain Dance
Smoochum,Frustration
Smoochum,Return
Smoochum,Psychic
Smoochum,Shadow Ball
Smoochum,Double Team
Smoochum,Reflect
Smoochum,Facade
Smoochum,Rest
Smoochum,Attract
Smoochum,Thief
Smoochum,Round
Smoochum,Echoed Voice
Smoochum,Fling
Smoochum,Payback
Smoochum,Flash
Smoochum,Psych Up
Smoochum,Frost Breath
Smoochum,Dream Eater
Smoochum,Grass Knot
Smoochum,Swagger
Smoochum,Sleep Talk
Smoochum,Substitute
Smoochum,Trick Room
Jynx,Psyshock
Jynx,Calm Mind
Jynx,Toxic
Jynx,Hail
Jynx,Hidden Power
Jynx,Taunt
Jynx,Ice Beam
Jynx,Blizzard
Jynx,Hyper Beam
Jynx,Light Screen
Jynx,Protect
Jynx,Rain Dance
Jynx,Frustration
Jynx,Return
Jynx,Psychic
Jynx,Shadow Ball
Jynx,Brick Break
Jynx,Double Team
Jynx,Reflect
Jynx,Torment
Jynx,Facade
Jynx,Rest
Jynx,Attract
Jynx,Thief
Jynx,Round
Jynx,Echoed Voice
Jynx,Focus Blast
Jynx,Energy Ball
Jynx,Fling
Jynx,Payback
Jynx,Giga Impact
Jynx,Flash
Jynx,Psych Up
Jynx,Frost Breath
Jynx,Dream Eater
Jynx,Grass Knot
Jynx,Swagger
Jynx,Sleep Talk
Jynx,Substitute
Jynx,Trick Room
Jynx,Power-Up Punch
Jynx,Confide
Mime Jr.,Psyshock
Mime Jr.,Calm Mind
Mime Jr.,Toxic
Mime Jr.,Hidden Power
Mime Jr.,Sunny Day
Mime Jr.,Taunt
Mime Jr.,Light Screen
Mime Jr.,Protect
Mime Jr.,Rain Dance
Mime Jr.,Safeguard
Mime Jr.,Frustration
Mime Jr.,Solar Beam
Mime Jr.,Thunderbolt
Mime Jr.,Thunder
Mime Jr.,Return
Mime Jr.,Psychic
Mime Jr.,Shadow Ball
Mime Jr.,Brick Break
Mime Jr.,Double Team
Mime Jr.,Reflect
Mime Jr.,Torment
Mime Jr.,Facade
Mime Jr.,Rest
Mime Jr.,Attract
Mime Jr.,Thief
Mime Jr.,Round
Mime Jr.,Fling
Mime Jr.,Charge Beam
Mime Jr.,Flash
Mime Jr.,Thunder Wave
Mime Jr.,Psych Up
Mime Jr.,Infestation
Mime Jr.,Dream Eater
Mime Jr.,Grass Knot
Mime Jr.,Swagger
Mime Jr.,Sleep Talk
Mime Jr.,Substitute
Mime Jr.,Trick Room
Mr. Mime,Psyshock
Mr. Mime,Calm Mind
Mr. Mime,Toxic
Mr. Mime,Hidden Power
Mr. Mime,Sunny Day
Mr. Mime,Taunt
Mr. Mime,Hyper Beam
Mr. Mime,Light Screen
Mr. Mime,Protect
Mr. Mime,Rain Dance
Mr. Mime,Safeguard
Mr. Mime,Frustration
Mr. Mime,Solar Beam
Mr. Mime,Thunderbolt
Mr. Mime,Thunder
Mr. Mime,Return
Mr. Mime,Psychic
Mr. Mime,Shadow Ball
Mr. Mime,Brick Break
Mr. Mime,Double Team
Mr. Mime,Reflect
Mr. Mime,Aerial Ace
Mr. Mime,Torment
Mr. Mime,Facade
Mr. Mime,Rest
Mr. Mime,Attract
Mr. Mime,Thief
Mr. Mime,Round
Mr. Mime,Focus Blast
Mr. Mime,Energy Ball
Mr. Mime,Fling
Mr. Mime,Charge Beam
Mr. Mime,Payback
Mr. Mime,Giga Impact
Mr. Mime,Flash
Mr. Mime,Thunder Wave
Mr. Mime,Psych Up
Mr. Mime,Infestation
Mr. Mime,Dream Eater
Mr. Mime,Grass Knot
Mr. Mime,Swagger
Mr. Mime,Sleep Talk
Mr. Mime,Substitute
Mr. Mime,Trick Room
Mr. Mime,Power-Up Punch
Mr. Mime,Confide
Chingling,Psyshock
Chingling,Calm Mind
Chingling,Toxic
Chingling,Hidden Power
Chingling,Sunny Day
Chingling,Taunt
Chingling,Light Screen
Chingling,Protect
Chingling,Rain Dance
Chingling,Safeguard
Chingling,Frustration
Chingling,Return
Chingling,Psychic
Chingling,Shadow Ball
Chingling,Double Team
Chingling,Reflect
Chingling,Torment
Chingling,Facade
Chingling,Rest
Chingling,Attract
Chingling,Round
Chingling,Echoed Voice
Chingling,Charge Beam
Chingling,Flash
Chingling,Thunder Wave
Chingling,Psych Up
Chingling,Dream Eater
Chingling,Grass Knot
Chingling,Swagger
Chingling,Sleep Talk
Chingling,Substitute
Chingling,Trick Room
Chingling,Dazzling Gleam
Chimecho,Psyshock
Chimecho,Calm Mind
Chimecho,Toxic
Chimecho,Hidden Power
Chimecho,Sunny Day
Chimecho,Taunt
Chimecho,Light Screen
Chimecho,Protect
Chimecho,Rain Dance
Chimecho,Safeguard
Chimecho,Frustration
Chimecho,Return
Chimecho,Psychic
Chimecho,Shadow Ball
Chimecho,Double Team
Chimecho,Reflect
Chimecho,Torment
Chimecho,Facade
Chimecho,Rest
Chimecho,Attract
Chimecho,Round
Chimecho,Echoed Voice
Chimecho,Energy Ball
Chimecho,Charge Beam
Chimecho,Flash
Chimecho,Thunder Wave
Chimecho,Psych Up
Chimecho,Dream Eater
Chimecho,Grass Knot
Chimecho,Swagger
Chimecho,Sleep Talk
Chimecho,Substitute
Chimecho,Trick Room
Chimecho,Dazzling Gleam
Tyrogue,Strength
Tyrogue,Toxic
Tyrogue,Bulk Up
Tyrogue,Hidden Power
Tyrogue,Sunny Day
Tyrogue,Protect
Tyrogue,Rain Dance
Tyrogue,Frustration
Tyrogue,Earthquake
Tyrogue,Return
Tyrogue,Brick Break
Tyrogue,Double Team
Tyrogue,Facade
Tyrogue,Rest
Tyrogue,Attract
Tyrogue,Thief
Tyrogue,Low Sweep
Tyrogue,Round
Tyrogue,Retaliate
Tyrogue,Bulldoze
Tyrogue,Rock Slide
Tyrogue,Swagger
Tyrogue,Sleep Talk
Tyrogue,Substitute
Tyrogue,Rock Smash
Hitmonlee,Strength
Hitmonlee,Toxic
Hitmonlee,Bulk Up
Hitmonlee,Hidden Power
Hitmonlee,Sunny Day
Hitmonlee,Protect
Hitmonlee,Rain Dance
Hitmonlee,Frustration
Hitmonlee,Earthquake
Hitmonlee,Return
Hitmonlee,Brick Break
Hitmonlee,Double Team
Hitmonlee,Rock Tomb
Hitmonlee,Facade
Hitmonlee,Rest
Hitmonlee,Attract
Hitmonlee,Thief
Hitmonlee,Low Sweep
Hitmonlee,Round
Hitmonlee,Focus Blast
Hitmonlee,Fling
Hitmonlee,Retaliate
Hitmonlee,Stone Edge
Hitmonlee,Bulldoze
Hitmonlee,Rock Slide
Hitmonlee,Poison Jab
Hitmonlee,Swagger
Hitmonlee,Sleep Talk
Hitmonlee,Substitute
Hitmonlee,Rock Smash
Hitmonlee,Power-Up Punch
Hitmonlee,Confide
Hitmonchan,Strength
Hitmonchan,Toxic
Hitmonchan,Bulk Up
Hitmonchan,Hidden Power
Hitmonchan,Sunny Day
Hitmonchan,Protect
Hitmonchan,Rain Dance
Hitmonchan,Frustration
Hitmonchan,Earthquake
Hitmonchan,Return
Hitmonchan,Brick Break
Hitmonchan,Double Team
Hitmonchan,Rock Tomb
Hitmonchan,Facade
Hitmonchan,Rest
Hitmonchan,Attract
Hitmonchan,Thief
Hitmonchan,Low Sweep
Hitmonchan,Round
Hitmonchan,Focus Blast
Hitmonchan,Fling
Hitmonchan,Retaliate
Hitmonchan,Stone Edge
Hitmonchan,Bulldoze
Hitmonchan,Rock Slide
Hitmonchan,Swagger
Hitmonchan,Sleep Talk
Hitmonchan,Substitute
Hitmonchan,Rock Smash
Hitmonchan,Power-Up Punch
Hitmonchan,Confide
Hitmontop,Strength
Hitmontop,Toxic
Hitmontop,Bulk Up
Hitmontop,Hidden Power
Hitmontop,Sunny Day
Hitmontop,Protect
Hitmontop,Rain Dance
Hitmontop,Frustration
Hitmontop,Earthquake
Hitmontop,Return
Hitmontop,Dig
Hitmontop,Brick Break
Hitmontop,Double Team
Hitmontop,Sandstorm
Hitmontop,Aerial Ace
Hitmontop,Facade
Hitmontop,Rest
Hitmontop,Attract
Hitmontop,Thief
Hitmontop,Low Sweep
Hitmontop,Round
Hitmontop,Retaliate
Hitmontop,Stone Edge
Hitmontop,Gyro Ball
Hitmontop,Bulldoze
Hitmontop,Rock Slide
Hitmontop,Swagger
Hitmontop,Sleep Talk
Hitmontop,Substitute
Hitmontop,Rock Smash
Mankey,Strength
Mankey,Hone Claws
Mankey,Toxic
Mankey,Bulk Up
Mankey,Hidden Power
Mankey,Sunny Day
Mankey,Taunt
Mankey,Protect
Mankey,Rain Dance
Mankey,Frustration
Mankey,Smack Down
Mankey,Thunderbolt
Mankey,Thunder
Mankey,Earthquake
Mankey,Return
Mankey,Dig
Mankey,Brick Break
Mankey,Double Team
Mankey,Rock Tomb
Mankey,Aerial Ace
Mankey,Facade
Mankey,Rest
Mankey,Attract
Mankey,Thief
Mankey,Low Sweep
Mankey,Round
Mankey,Overheat
Mankey,Focus Blast
Mankey,Fling
Mankey,Acrobatics
Mankey,Payback
Mankey,Retaliate
Mankey,Bulldoze
Mankey,Rock Slide
Mankey,Poison Jab
Mankey,Swagger
Mankey,Sleep Talk
Mankey,U-Turn
Mankey,Substitute
Mankey,Rock Smash
Mankey,Power-Up Punch
Mankey,Confide
Primeape,Strength
Primeape,Hone Claws
Primeape,Toxic
Primeape,Bulk Up
Primeape,Hidden Power
Primeape,Sunny Day
Primeape,Taunt
Primeape,Hyper Beam
Primeape,Protect
Primeape,Rain Dance
Primeape,Frustration
Primeape,Smack Down
Primeape,Thunderbolt
Primeape,Thunder
Primeape,Earthquake
Primeape,Return
Primeape,Dig
Primeape,Brick Break
Primeape,Double Team
Primeape,Rock Tomb
Primeape,Aerial Ace
Primeape,Facade
Primeape,Rest
Primeape,Attract
Primeape,Thief
Primeape,Low Sweep
Primeape,Round
Primeape,Overheat
Primeape,Focus Blast
Primeape,Fling
Primeape,Acrobatics
Primeape,Payback
Primeape,Retaliate
Primeape,Giga Impact
Primeape,Stone Edge
Primeape,Bulldoze
Primeape,Rock Slide
Primeape,Poison Jab
Primeape,Swagger
Primeape,Sleep Talk
Primeape,U-Turn
Primeape,Substitute
Primeape,Rock Smash
Primeape,Power-Up Punch
Primeape,Confide
Mienfoo,Strength
Mienfoo,Calm Mind
Mienfoo,Toxic
Mienfoo,Bulk Up
Mienfoo,Hidden Power
Mienfoo,Sunny Day
Mienfoo,Taunt
Mienfoo,Protect
Mienfoo,Rain Dance
Mienfoo,Frustration
Mienfoo,Return
Mienfoo,Dig
Mienfoo,Brick Break
